tweet_time	twitter_id	tweet_text
2018-08-17	3230552988	RT @beluga2046: 지금 BBC 라디오에서 '세계 1위의 저출산률 국가인 한국'에 대한 방송이 나오고 있다. 원인은 1) 임신하고 아이를 가진 여사원에 대한 회사의 퇴사 압력 2) 아이 돌보는 사회적 인프라 부족 3) 아이 한명 키우는데 시…
2018-08-17	914397747624546304	RT @fuckin_moon: Rt)저 탈한국이 너무 간절해서 독학으로 유학 준비를 하고 있어요. 사실 곧 시험인데 준비한게 하나도 없어서 마지막 기회라 열심히 해야되요.ㅜㅜ 만약에 다음달에 보는 시험 및 면접에 붙게 된다면 아래 것들 추첨해서 한…
2018-08-17	785158843726606336	RT @silviasun1122: 한국이 얼마나 싫었으면 ㅅㅂ직각으로꺾어버리네;;안기준보다운전잘함 https://t.co/4mGwyyY1A4
2018-08-17	2475515894	RT @youthdonation: 박수영 너무 웃기다 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 한국에 있다가 슬로베니아가서 감탄 중 ㅋㅋㅋㅋㅋㅋㅋㅋ https://t.co/aU2Fc2cEFm
2018-08-17	879953223246794752	RT @geometryofsleep: 미국에 &lt;To catch a predator&gt; 이라는 방송이 있었다. 이게 뭐냐면 “온라인으로 미성년자에게 접근해 섹스하는 성범죄자들”을 잡는 프로. 탐라에 한국남자가 검거되었을 때 영상이 올라와서 하는 말인데…
2018-08-17	906792051848572929	RT @PasteCat: 대체복무 1순위 업무는 '지뢰 제거'..한국당 법안 발의 https://t.co/ULtsdwxeBm이 어려운 걸 자유한국당이 발의로 해냅니다. https://t.co/bKw7BxbnrV
2018-08-17	506060099	"RT @Ssm_kikero: #천창룡엄벌하기2탄#문재인대통령 #김경수경남지사#상습적 #허위사실유포 #명예훼손#정보통신망법위반#제31번째 #피고발인 #천창룡 #서울중앙지검고발 ""문재인 대통령을 지키며,국민이 적폐청산에 앞장섭니다""정의로…"
2018-08-17	882634813663870976	RT @scjmd1085: 한국기독교총연합회는 진정 하나님을 믿고 따르는 곳인가???예수님과 칼빈, 신천지 교주vs한기총 교주 고발 진실공방https://t.co/xHop2cDSu1 #한기총_고발 #한기총_부패 #한기총_칼빈 #한기총_거짓…
2018-08-17	834424383393325057	RT @geometryofsleep: 미국에 &lt;To catch a predator&gt; 이라는 방송이 있었다. 이게 뭐냐면 “온라인으로 미성년자에게 접근해 섹스하는 성범죄자들”을 잡는 프로. 탐라에 한국남자가 검거되었을 때 영상이 올라와서 하는 말인데…
2018-08-17	884069083406147585	RT @FallInTeamkim: 한국컬링선수권대회 플레이오프, 준결승 경기결과 https://t.co/omefqZcT2W
2018-08-17	975274442	RT @beluga2046: 지금 BBC 라디오에서 '세계 1위의 저출산률 국가인 한국'에 대한 방송이 나오고 있다. 원인은 1) 임신하고 아이를 가진 여사원에 대한 회사의 퇴사 압력 2) 아이 돌보는 사회적 인프라 부족 3) 아이 한명 키우는데 시…
2018-08-17	858653556399788032	RT @space_sauna: 시원한 바람에 놀란 한국인들 한 2개월 뒤엔 한파에 놀랄것이다
2018-08-17	2270541498	RT @barTILT: 오랜만에 만난 프랑스인 친구와 이런저런 말을 주고받다가 '제주도 가고 싶은데 돈이 없어서 후쿠오카에 간다'는 한국 농담이 있다는 말을 했다. 친구는 시크한 표정으로 '뭐, 우리도 코르시카 가고 싶은데 돈 없어서 바르셀로나 가'…
2018-08-17	2840736738	RT @ibtfy8888: 롤러코스터 타는 최리 짱귀여운 점👉한국에서는 잉? 옹? 엉?어이구야~ 이랬으면서 미국갔다고 와우~ 오우~ 어메이징~ 원모타임~ 이럼
2018-08-17	3080087743	"RT @sunbaelee: 최근 주요 외신발 우리나랄 걱정해 주는 기사가 많다. '한국의 출생률이 왜 이리 낮은가?'에 대한 BBC의 분석. 30분짜리 팟캐스트를 다 들을 순 없지만 요약하면 더 불행해질 가능성이 높으니까...인터뷰 중 ""한국 남자들…"
2018-08-17	3395403552	RT @kogasa_parang: 이제 외국인들에게 한국은 매일 밤늦게까지 공부를 하고 야식으로 익스트림 스파이시 누들을 한 그릇씩 해치우는 미친 나라로 각인된 듯 (놀랍게도 사실이다) https://t.co/myhTBYipno
2018-08-17	4826772763	퇴근길이 덥지않아 나 지금 한국에 있는거 맞지?
2018-08-17	183636077	RT @kogasa_parang: 이제 외국인들에게 한국은 매일 밤늦게까지 공부를 하고 야식으로 익스트림 스파이시 누들을 한 그릇씩 해치우는 미친 나라로 각인된 듯 (놀랍게도 사실이다) https://t.co/myhTBYipno
2018-08-17	993681368843354113	RT @DanYeol_cos: 한국날씨 현재 상황 https://t.co/6X3JTdHK9s
2018-08-17	386871372	RT @moonlover333: 이건 게 진짜 100% 특검감이다!매크로 조직새누리 캠프와 한 몸처럼 활동.. https://t.co/YCrmusOjbL검찰은 당장 새누리당 메크로자유한국당 압수수색 및 수사하라!
2018-08-17	725410200	"RT @re_d27: 애인님 : 한국 올때 ""누가 이런걸 사?"" 싶은 괴식 있으면 좀 사와봐.나 : 알았어. https://t.co/o8HOf3zZhH"
2018-08-17	905427962	RT @trimutri100: 레에 대청보사라는 한국절이 있다. 거짓말 안보태고 2004년부터 2018년까지 11번 방문했고 한번도 문이 잠기지 않은적이 없었다. 굳게 닫긴 대문 틈으로 절의 살림살이를 대략 판단할 수 있다. 절 문도 안 열면서 꼴에…
2018-08-17	990843455688470529	RT @kogasa_parang: 이제 외국인들에게 한국은 매일 밤늦게까지 공부를 하고 야식으로 익스트림 스파이시 누들을 한 그릇씩 해치우는 미친 나라로 각인된 듯 (놀랍게도 사실이다) https://t.co/myhTBYipno
2018-08-17	1023072296	RT @chunnha: 자유한국당이 대체복무 희망자에게 '지뢰 제거' 시키는 법안 발의했다 생각한다는 것이...몰상식이 도를 넘었다...다음 총선일이 너무 길게 느껴진다. https://t.co/2OWPebfPMj
2018-08-17	1028568383183187968	RT @btob_two2line: &lt;천팔기념 RT event&gt;이 글을 알티해주신 1분께 '기도+무비+그리워하다+너없된(ver택1) 앨범과 포스터'를 모두 보내드리겠습니다 !구성은 최대한 민혁과 창섭으로 맞춰서 드릴 예정이고, 포스터도 지관통…
2018-08-17	2471109032	RT @beluga2046: 지금 BBC 라디오에서 '세계 1위의 저출산률 국가인 한국'에 대한 방송이 나오고 있다. 원인은 1) 임신하고 아이를 가진 여사원에 대한 회사의 퇴사 압력 2) 아이 돌보는 사회적 인프라 부족 3) 아이 한명 키우는데 시…
2018-08-17	125558451	RT @newstapa: 대한민국 국회의원은 자기가 받을 월급을 자기가 결정하는 특권을 가지고 있습니다.반면, 영국과 호주는 외부 독립기구가 의원 월급을 정하고, 월급이 깎여도 거부권을 행사할 수 없습니다.2013년 4월 뉴스타파 '국회의원 억…
